researcher_id,first_name,last_name,db_affiliation,repec_name,repec_workplace,repec_homepage,repec_handle,match_type,confidence
4007,Tom,Schmitz,,Tom Schmitz,Queen Mary University of London,https://tomgschmitz.wordpress.com/,REPEC:per:2016-03-31:tom_schmitz,exact_name,unique
4008,Alexey,Gorn,,Alexey Gorn,University of Liverpool,https://sites.google.com/site/alexeygorn,REPEC:per:1988-09-26:alexey_gorn,exact_name,unique
4009,Tommaso,Monacelli,,Tommaso Monacelli,Università Commerciale Luigi Bocconi,https://sites.google.com/site/monacellitommaso,REPEC:per:1968-09-17:tommaso_monacelli,exact_name,unique
4011,Roberto,Perotti,,Roberto Perotti,Università Commerciale Luigi Bocconi,https://sites.google.com/view/rperotti/home,repec:per:1861-04-07:roberto_perotti,exact_name,unique
4014,Nicolò,Gnocato,,Nicolò  Gnocato,European Central Bank,http://sites.google.com/view/nicolo-gnocato,REPEC:per:1988-03-31:nicolo_gnocato,exact_name,unique
4015,Jerome,Adda,,Jerome Adda,Università Commerciale Luigi Bocconi,https://sites.google.com/site/jeromeadda16/,REPEC:per:2012-02-17:jerome_adda,exact_name,unique
4016,Andrea,Colciago,,Andrea Colciago,Deutsche Bundesbank,https://www.andreacolciago.com/,REPEC:per:1977-11-16:andrea_colciago,exact_name,unique
4044,Timm,Bönke,,Timm  Bönke,Freie Universität Berlin,http://www.wiwiss.fu-berlin.de/en/fachbereich/vwl/boenke/index.html,REPEC:per:1979-10-09:timm_boenke,exact_name,unique
4049,Marta,Troya Martinez,,Marta Troya Martinez,New Economic School (NES),https://sites.google.com/site/mtroyamartinez/,REPEC:per:1981-01-13:marta_troya_martinez,exact_name,unique
4051,Mike,Brewer,,Mike Brewer,London School of Economics (LSE),http://mikebrewereconomics.com,REPEC:per:1975-06-12:mike_brewer,exact_name,unique
4052,Antonio,Estache,,Antonio Estache,Université Libre de Bruxelles,https://estache.wordpress.com/,REPEC:per:1957-04-27:antonio_estache_2,exact_name,unique
4054,Gabrielle,Fack,,Gabrielle Fack,Université Paris-Dauphine (Paris IX),https://sites.google.com/site/gabriellefack/,REPEC:per:1979-11-12:gabrielle_fack,exact_name,unique
4058,Emmanuelle,Auriol,,Emmanuelle  Auriol,Toulouse School of Economics (TSE),https://www.tse-fr.eu/fr/people/emmanuelle-auriol,REPEC:per:1967-01-12:emmanuelle_auriol,exact_name,unique
4059,Jérémie,Gignoux,,Jérémie Gignoux,Paris School of Economics,http://www.parisschoolofeconomics.eu/en/gignoux-jeremie/,REPEC:per:1974-02-15:jeremie_gignoux,exact_name,unique
4072,Cecilia,Testa,,cecilia testa,University of Nottingham,http://www.nottingham.ac.uk/economics/people/cecilia.testa,REPEC:per:1969-06-23:cecilia_testa,exact_name,unique
4076,Orestis,Troumpounis,,Orestis Troumpounis,Lancaster University,http://www.lancaster.ac.uk/staff/troumpou/,REPEC:per:2014-10-06:orestis_troumpounis,exact_name,unique
4078,Italo,Colantone,,Italo Colantone,Università Commerciale Luigi Bocconi,http://italocolantone.com,REPEC:per:2005-12-24:italo_colantone,exact_name,unique
4079,Josh,Ederington,,Josh Ederington,Miami University,https://sites.google.com/site/joshederington/?pli=1,REPEC:per:2009-05-11:william_joshua_ederington,exact_name,unique
4080,Mihai,Paraschiv,,Mihai Paraschiv,State University of New York-Oswego (SUNY),http://mihaiparaschiv.weebly.com,REPEC:per:2018-09-15:mihai_paraschiv,exact_name,unique
4081,Chad,Bown,,Chad P. Bown,Peter G. Peterson Institute for International Economics (IIE),http://sites.google.com/site/chadpbown/,REPEC:per:1972-11-10:chad_p_bown,exact_name,unique
4082,Aksel,Erbahar,,Aksel Erbahar,Tinbergen Instituut,https://sites.google.com/site/akselerbahar/,REPEC:per:2015-07-07:aksel_erbahar,exact_name,unique
4083,Laurent,Bouton,,Laurent Bouton,Georgetown University,https://sites.google.com/site/boutonllj/,REPEC:per:1982-10-05:laurent_louis_bouton,exact_name,unique
4084,Francisco,Pino,,Francisco J. Pino,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",http://www.franciscopino.com,REPEC:per:2009-11-22:francisco_jose_pino,exact_name,unique
4085,Chrysostomos,Tabakis,,Chrysostomos Tabakis,Korea Development Institute (KDI),http://www.kdischool.ac.kr/,REPEC:per:2012-04-12:chrysostomos_tabakis,exact_name,unique
4086,David,DeRemer,,David R. DeRemer,Nazarbayev University,http://drderemer.github.io,REPEC:per:1981-07-24:david_r_deremer,exact_name,unique
4087,Georg,Kirchsteiger,,Georg Kirchsteiger,Universität Wien,https://gkirchst.ulb.be,REPEC:per:2007-02-18:georg_kirchsteiger,exact_name,unique
4088,Lorenzo,Trimarchi,,Lorenzo Trimarchi,Université de Namur,https://ltrimarchi.wixsite.com/site,REPEC:per:1988-06-21:lorenzo_trimarchi,exact_name,unique
4090,Nicolas,Sahuguet,,Nicolas Sahuguet,HEC Montréal (École des Hautes Études Commerciales),https://sites.google.com/site/nicolassahuguet/nicolas-sahuguet,REPEC:per:1973-05-09:nicolas_sahuguet,exact_name,unique
4091,Hylke,Vandenbussche,,Hylke Vandenbussche,CESifo,https://sites.google.com/site/vandenbusschehylke,REPEC:per:1966-11-24:hylke_vandenbussche,exact_name,unique
4096,Alberto,Paloni,,Alberto Paloni,University of Glasgow,http://www.gla.ac.uk/schools/business/staff/albertopaloni/,REPEC:per:2007-12-27:alberto_paloni,exact_name,unique
4097,Ian,Wooton,,Ian Wooton,University of Strathclyde,http://www.strath.ac.uk/staff/wootonianprof/,REPEC:per:1957-03-04:ian_wooton,exact_name,unique
4098,Dakshina,De Silva,,Dakshina G. De Silva,Lancaster University,http://www.lums.lancs.ac.uk/profiles/dakshina-de-silva/,REPEC:per:2005-06-08:dakshina_g_de_silva,exact_name,unique
4101,Dimitrios,Xefteris,,Dimitrios Xefteris,University of Cyprus,http://dxefteris.googlepages.com,REPEC:per:1981-07-07:dimitrios_xefteris,exact_name,unique
4102,Sotiris,Blanas,,Sotiris Blanas,"University of Warwick, WMG",https://sites.google.com/site/sotirisblanas/,REPEC:per:1984-05-08:sotiris_blanas,exact_name,unique
4108,Luca,De Benedictis,,Luca  De Benedictis,Università Mercatorium,http://works.bepress.com/luca_de_benedictis/,REPEC:per:1962-06-16:luca_de_benedictis,exact_name,unique
4111,Robert,Richmond,,Robert Richmond,New York University (NYU),http://robertjrichmond.com,REPEC:per:2020-07-11:robert_richmond,exact_name,unique
4114,Patrice,Robitaille,,Patrice Robitaille,,https://www.federalreserve.gov/econres/patrice-t-robitaille.htm,REPEC:per:2024-01-14:Patrice_Robitaille,exact_name,unique
4123,Ricardo,Perez-Truglia,,Ricardo Perez-Truglia,Universidad de San Andrés,http://ricardotruglia.bol.ucla.edu/,REPEC:per:1984-02-10:ricardo_nicolas_perez_truglia,exact_name,unique
4129,Belinda,Tracey,,Belinda Tracey,Bank of England,https://sites.google.com/view/belindatracey/home,REPEC:per:1982-04-20:belinda_tracey,exact_name,unique
4130,Laura,Alfaro,,Laura  Alfaro,Harvard University,http://dor.hbs.edu/fi_redirect.jhtml?facInfo=res&facEmId=lalfaro,REPEC:per:2003-08-14:laura_alfaro,exact_name,unique
4131,Saleem,Bahaj,,Saleem Abubakr Bahaj,Bank of England,https://sites.google.com/site/saleembahaj/home,REPEC:per:2016-03-17:saleem_abubakr_bahaj,exact_name,unique
4132,Robert,Czech,,Robert Czech,Bank of England,https://sites.google.com/view/robertczech/research,REPEC:per:2017-09-21:robert_czech,exact_name,unique
4139,Abdoulaye,Ndiaye,,Abdoulaye Ndiaye,Centre for Economic Policy Research (CEPR),https://www.abdoulayendiaye.com/,REPEC:per:1988-04-27:abdoulaye_ndiaye,exact_name,unique
4140,Juan,Herreño,,Juan Herreño,Columbia University,https://sites.google.com/view/juanherreno,REPEC:per:2013-02-14:juan_david_herreno,exact_name,unique
4141,Emi,Nakamura,,Emi Nakamura,University of California-Berkeley,https://eml.berkeley.edu/~enakamura/,REPEC:per:2005-08-23:emi_nakamura,exact_name,unique
4143,Sebastian,Graves,,Sebastian Graves,Federal Reserve Board (Board of Governors of the Federal Reserve System),https://www.sebgraves.com/,REPEC:per:1990-06-26:Sebastian_Graves,exact_name,unique
4145,Co-Pierre,Georg,,Co-Pierre Georg,University of Cape Town,http://www.co-georg.de,REPEC:per:2010-07-08:co_pierre_georg,exact_name,unique
4146,Louis,Preonas,,Louis Preonas,University of Maryland,http://www.louispreonas.com,REPEC:per:1984-10-21:louis_preonas,exact_name,unique
4149,David,Rapson,,David S. Rapson,University of California-Davis,http://rapson.ucdavis.edu,REPEC:per:2012-08-01:david_s_rapson,exact_name,unique
4150,Christopher,Knittel,,Christopher R. Knittel,Massachusetts Institute of Technology (MIT),http://web.mit.edu/knittel/www/,REPEC:per:2004-05-30:christopher_r_knittel,exact_name,unique
4151,Mar,Reguant,,Mar Reguant,National Bureau of Economic Research (NBER),https://mreguant.github.io,REPEC:per:2013-04-09:mar_reguant,exact_name,unique
4152,Matt,Woerman,,Matt Woerman,Colorado State University,https://sites.google.com/site/mattwoerman/,REPEC:per:2021-03-12:matt_woerman,exact_name,unique
4169,Trevor,Houser,,Trevor Houser,Peter G. Peterson Institute for International Economics (IIE),http://www.piie.com/staff/author_bio.cfm?author_id=495,REPEC:per:2011-03-15:trevor_houser,exact_name,unique
4213,E.,Somanathan,,E. Somanathan,Indian Statistical Institute,http://www.isid.ac.in/~som/,REPEC:per:1963-10-01:e_somanathan,exact_name,unique
4217,Simon,Johnson,,Simon Johnson,Peter G. Peterson Institute for International Economics (IIE),http://BaselineScenario.com,REPEC:per:2003-06-28:simon_johnson,exact_name,unique
4220,Alireza,Tahbaz-Salehi,,Alireza Tahbaz-Salehi,Northwestern University,http://sites.northwestern.edu/alirezat,REPEC:per:2010-12-28:alireza_tahbaz_salehi,exact_name,unique
4221,David,Hemous,,David Hemous,Centre for Economic Policy Research (CEPR),https://www.econ.uzh.ch/en/people/faculty/hemous.html,REPEC:per:1983-08-22:david_hemous,exact_name,unique
4225,Daniel,le Maire,,Daniel le Maire,Københavns Universitet,http://www.lemaire.dk,REPEC:per:2010-01-12:daniel_le_maire,exact_name,unique
4227,Ceren,Ozgen,,Ceren Ozgen,University of Birmingham,https://www.birmingham.ac.uk/staff/profiles/business/ozgen-ceren.aspx,REPEC:per:2021-07-25:ceren_ozgen,exact_name,unique
4231,Tuomas,Pekkarinen,,Tuomas Pekkarinen,,http://www.hse-econ.fi/pekkarinen,REPEC:per:2004-05-24:tuomas_pekkarinen,exact_name,unique
4232,Matti,Sarvimäki,,Matti Sarvimäki,University College London (UCL),http://www.aalto-econ.fi/sarvimaki/,REPEC:per:2009-04-19:matti_sarvimaki,exact_name,unique
4233,Alexander,Wolitzky,,Alexander Wolitzky,Massachusetts Institute of Technology (MIT),http://economics.mit.edu/faculty/wolitzky,REPEC:per:2011-06-27:alexander_wolitzky,exact_name,unique
4239,Emin,Dinlersoz,,Emin  Dinlersoz,Government of the United States,https://sites.google.com/site/emindinlersoz/,REPEC:per:1972-04-05:emin_dinlersoz,exact_name,unique
4241,Nathan,Goldschlag,,Nathan Goldschlag,Government of the United States,https://sites.google.com/site/ngoldschlag/,REPEC:per:2016-05-06:nathan_goldschlag,exact_name,unique
4243,Nikolas,Zolas,,Nikolas Jason Zolas,Government of the United States,https://sites.google.com/site/nikolaszolas/,REPEC:per:2016-05-07:nikolas_jason_zolas,exact_name,unique
4248,Ceren,Baysan,,Ceren Baysan,University of Toronto,https://sites.google.com/site/cerenbaysan/,REPEC:per:2017-10-17:ceren_baysan,exact_name,unique
4250,Lint,Barrage,,Lint Barrage,Brown University,http://lintbarrage.com/,REPEC:per:1985-11-03:lint_barrage,exact_name,unique
4256,Victor,Chernozhukov,,Victor Chernozhukov,New Economic School (NES),http://victorchernozhukov.com,REPEC:per:2010-06-26:victor_chernozhukov,exact_name,unique
4257,Muhamet,Yildiz,,Muhamet Yildiz,Massachusetts Institute of Technology (MIT),http://econ-www.mit.edu/faculty/myildiz/index.htm,REPEC:per:1970-03-06:muhamet_yildiz,exact_name,unique
4258,Stefan,Bach,,Stefan Bach,DIW Berlin (Deutsches Institut für Wirtschaftsforschung),http://www.diw.de,REPEC:per:2006-03-05:stefan_bach,exact_name,unique
4260,Thilo,Albers,,Thilo N. H. Albers,Lunds Universitet,https://sites.google.com/site/tnhalbers/research,REPEC:per:1987-11-13:thilo_n_h_albers,exact_name,unique
4262,Nikolaus,Wolf,,Nikolaus Wolf,Humboldt-Universität Berlin,http://nikolauswolf.eu,REPEC:per:2007-11-01:nikolaus_wolf,exact_name,unique
4263,Eva,Sierminska,,Eva M. Sierminska,Polska Akademia Nauk,http://www.sierminska.eu,REPEC:per:2005-09-21:eva_m_sierminska,exact_name,unique
4264,Simon,Jäger,,Simon  Jäger,Massachusetts Institute of Technology (MIT),http://economics.mit.edu/faculty/sjaeger,REPEC:per:2013-03-28:simon_jaeger,exact_name,unique
4272,Salvatore,Morelli,,Salvatore Morelli,Centro Studi di Economia e Finanza (CSEF),https://sites.google.com/site/salvatoremorelli/,REPEC:per:2014-05-10:salvatore_morelli,exact_name,unique
4274,Maximilian,Stockhausen,,Maximilian Stockhausen,Institut der Deutschen Wirtschaft,https://www.iwkoeln.de/institut/personen/maximilian-stockhausen.html,REPEC:per:2016-01-25:maximilian_stockhausen,exact_name,unique
4275,Nico,Pestel,,Nico Pestel,Maastricht University,https://sites.google.com/site/pestelecon/,REPEC:per:2009-06-30:nico_pestel,exact_name,unique
4278,Øystein,Hernæs,,Øystein M. Hernæs,Universitetet i Oslo,https://sites.google.com/site/oeysteinmhernaes/,REPEC:per:2019-06-02:oeystein_hernaes,exact_name,unique
4279,Victoria,Marone,,Victoria Marone,University of Texas-Austin,http://victoriamarone.com,REPEC:per:2021-08-03:victoria_marone,exact_name,unique
4280,Sturla,Løkken,,Sturla A. Løkken,Government of Norway,https://sites.google.com/site/sturlalokken,REPEC:per:1980-11-12:sturla_a_lokken,exact_name,unique
4282,Kjetil,Telle,,Kjetil Telle,Folkehelseinstituttet,https://www.fhi.no/om/organisasjon/ledelse-og-stab-for-helsetjenester/kjetil-elias-telle/,REPEC:per:2004-02-12:kjetil_telle,exact_name,unique
4287,Annemie,Maertens,,Annemie Maertens,University of Sussex,https://sites.google.com/site/maertensannemie/home,REPEC:per:2014-10-01:annemie_maertens,exact_name,unique
4289,Richard,Klotz,,Richard Klotz,Colgate University,http://www.richardlklotz.com,REPEC:per:2023-02-12:richard_klotz,exact_name,unique
4295,David,Murphy,,David M. A. Murphy,Colgate University,http://www.davidmurphyecon.com,REPEC:per:2019-10-20:david_m_a_murphy,exact_name,unique
4298,Linden,McBride,,Linden McBride,Cornell University,http://www.lindenmcbride.com,REPEC:per:2014-12-21:linden_mcbride,exact_name,unique
4302,Akhil,Rao,,Akhil Sripathi Rao,Middlebury College,http://akhilrao.github.io,REPEC:per:2022-03-03:akhil_sripathi_rao,exact_name,unique
4338,Rahul,Deb,,Rahul Deb,Boston College,http://www.rahuldeb.com,REPEC:per:2007-04-23:rahul_deb,exact_name,unique
4339,Ludovic,Renou,,Ludovic Renou,Queen Mary University of London,https://lrenou-econ.github.io/website/,REPEC:per:1975-06-13:ludovic_renou,exact_name,unique
4340,Patrick,Baylis,,Patrick Baylis,University of British Columbia,http://patrickbaylis.com,REPEC:per:1986-03-01:patrick_baylis,exact_name,unique
4343,Christian,Schmid,,Christian Schmid,Universität Luzern,https://www.css-institut.ch/en/ueber-uns/christian-pr-schmid/,REPEC:per:2012-03-15:christian_schmid,exact_name,unique
4344,Agne,Suziedelyte,,Agne Suziedelyte,City University,https://sites.google.com/site/agnesuziedelyte/,REPEC:per:2012-09-21:agne_suziedelyte,exact_name,unique
4346,Denzil,Fiebig,,Denzil G. Fiebig,UNSW Sydney,http://www.economics.unsw.edu.au/DenzilFiebig,REPEC:per:2008-03-31:denzil_g_fiebig,exact_name,unique
4347,Gordon,McCord,,Gordon Carlos McCord,University of California-San Diego (UCSD),http://gps.ucsd.edu/gmccord,REPEC:per:2021-03-09:gordon_c_mccord,exact_name,unique
4350,Leah,Lakdawala,,Leah Lakdawala,Wake Forest University,https://leahlakdawala.weebly.com,REPEC:per:2018-02-07:leah_lakdawala,exact_name,unique
4351,Michael,Levere,,Michael Levere,Colgate University,https://sites.google.com/view/michaellevere/,REPEC:per:1986-11-20:Michael_Levere,exact_name,unique
4355,William,Jack,,William Jack,Georgetown University,http://www9.georgetown.edu/faculty/wgj,REPEC:per:1964-07-09:william_jack,exact_name,unique
4358,James,Fenske,,James Fenske,University of Warwick,http://www.jamesfenske.com,REPEC:per:2010-03-28:james_fenske,exact_name,unique
4361,Jan,Bietenbeck,,Jan Bietenbeck,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",http://www.janbietenbeck.com,REPEC:per:1984-01-30:jan_bietenbeck,exact_name,unique
4362,Petter,Lundborg,,Petter Lundborg,Lunds Universitet,https://sites.google.com/site/atpetterlundborg/,REPEC:per:2009-11-04:petter_lundborg,exact_name,unique
4364,Achyuta,Adhvaryu,,Achyuta R. Adhvaryu,University of Michigan,http://www.yale.edu/adhvaryu,REPEC:per:1982-09-25:achyuta_adhvaryu,exact_name,unique
4365,Anant,Nyshadham,,Anant Nyshadham,University of Michigan,http://www.anantnyshadham.com,REPEC:per:2013-05-01:anant_nyshadham,exact_name,unique
4367,Nicholas,Li,,Nicholas Li,Toronto Metropolitan University,https://www.nicholasli.me/,REPEC:per:2012-10-08:nicholas_li,exact_name,unique
4370,Matthew,Gibson,,Matthew Gibson,Luxembourg Institute of Socio-Economic Research (LISER),https://sites.google.com/a/williams.edu/gibson/home,REPEC:per:2013-06-12:matthew_gibson,exact_name,unique
4371,Joshua,Graff Zivin,,Joshua Graff Zivin,University of California-San Diego (UCSD),https://gps.ucsd.edu/faculty-directory/joshua-graff-zivin.html,REPEC:per:2010-01-31:joshua_graff_zivin,exact_name,unique
4372,Juan,Eberhard,,Juan Eberhard,Universidad Adolfo Ibáñez,https://sites.google.com/site/juaneberhard/home,REPEC:per:2009-12-08:juan_eberhard,exact_name,unique
4374,Matthew,Neidell,,Matthew Neidell,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",http://www.columbia.edu/~mn2191,REPEC:per:2019-08-09:matthew_neidell,exact_name,unique
4376,Julian,Johnsen,,Julian Vedeler Johnsen,Universitetet i Bergen,https://sites.google.com/site/julianvedelerjohnsen/,REPEC:per:2010-10-19:julian_vedeler_johnsen,exact_name,unique
4378,Joseph,Altonji,,Joseph G. Altonji,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",http://www.econ.yale.edu/faculty1/altonji.htm,REPEC:per:2008-01-29:joseph_g_altonji,exact_name,unique
4379,Fabian,Lange,,Fabian Lange,"Luxembourg Institute of Socio-Economic Research (LISER, CEPS/INSTEAD)",https://sites.google.com/view/fabianlange/home,REPEC:per:2006-03-23:fabian_lange,exact_name,unique
4385,Julie,Cullen,,Julie Berry Cullen,University of California-San Diego (UCSD),https://econweb.ucsd.edu/~jbcullen/,REPEC:per:2005-03-29:julie_berry_cullen,exact_name,unique
4386,Scott,Baker,,Scott R. Baker,University of Wisconsin-Madison,https://sites.google.com/site/srbaker/,REPEC:per:2016-10-13:scott_r_baker,exact_name,unique
4392,Paul,Mizen,,Paul Mizen,King's College London,https://sites.google.com/site/pdmizen/,REPEC:per:1968-01-12:paul_mizen,exact_name,unique
4393,Pawel,Smietanka,,Pawel Smietanka,Bank of England,https://sites.google.com/site/psmietanka/,REPEC:per:2019-04-01:pawel_smietanka,exact_name,unique
4395,Arjun,Ramani,,Arjun Srinivasan Ramani,Stanford University,https://arjunramani.com/,REPEC:per:2021-07-08:arjun_srinivasan_ramani,exact_name,unique
4397,Daniela,Scur,,Daniela Scur,Centre for Economic Policy Research (CEPR),http://www.danielascur.com,REPEC:per:1985-05-19:daniela_scur,exact_name,unique
4398,Scott,Ohlmacher,,Scott Ohlmacher,Federal Reserve Board (Board of Governors of the Federal Reserve System),https://sites.google.com/view/ohlmacher/home,REPEC:per:2016-07-19:scott_ohlmacher,exact_name,unique
